Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-50.63565,2.509244,-53.67959,284.5193,283.05963,608.7234,253.03122,-22.661724,-40.730488,-9.178763
11.981764,-6.5977097,31.889523,366.40164,740.02277,209.35928,263.15924,0.41819,-17.24752,263.79135
-52.608562,-70.52776,-231.25923,370.5695,796.4791,64.50321,248.23041,27.613382,77.008606,-43.844265
-22.68394,-36.502563,-76.16013,341.48126,484.05612,640.5741,523.1699,-12.739983,16.633774,205.08916
32.072247,-106.18688,-96.960655,311.72705,339.80005,803.5814,473.3255,-12.702604,-69.09234,830.2798
-52.252384,-60.242702,117.83378,771.5101,576.9385,162.44038,818.0934,48.580837,6.35404,915.1456
116.23273,143.35896,-84.97267,464.29187,91.741,1063.6614,500.23468,1.7249937,-24.550938,942.64026
88.01913,-154.49585,195.63144,374.64902,401.873,-83.447266,504.1034,-31.181374,62.0888,1405.5149
68.134964,-24.230093,390.04376,621.5748,266.2021,946.12787,97.454895,6.095714,55.995018,862.8014
416.79224,-117.0262,310.0097,332.02203,689.73883,998.2269,473.39294,-37.651222,87.37007,1259.0585
-29.434868,77.978325,-194.10556,644.0065,260.8728,235.00266,629.0326,38.137436,48.728302,866.0397
202.47058,38.490883,190.47946,652.2065,330.6724,499.02985,381.56256,-49.21226,273.32452,664.2927
65.63632,-29.88478,280.25763,902.93036,225.47514,102.52812,881.6259,-139.52444,21.450394,261.72986
-71.59395,-68.75841,627.66534,356.52896,652.7435,299.26288,378.62708,-171.18034,508.3316,-11.982237
180.01176,9.539488,278.26514,493.41986,163.23714,508.52747,826.74023,227.41966,797.0104,386.34268
88.53981,284.72952,262.18246,682.1299,547.7721,477.30493,760.291,60.800896,961.0763,204.64848
438.6371,198.30751,108.097275,426.63647,422.81628,521.3729,-159.1607,-125.76426,695.566,608.759
293.34766,-50.799126,720.0383,662.3556,463.60623,274.55737,371.7754,28.730326,584.0868,584.6304
469.77502,9.307911,31.170677,484.22406,223.72423,136.37695,647.5066,132.03044,938.37805,674.88776
593.1637,-184.2674,-239.91043,920.5039,421.4823,752.74023,218.0716,84.89234,533.80115,1197.6907
506.19305,376.329,221.73285,519.5844,222.14835,187.43466,495.04626,381.0605,1006.2676,269.65515
285.74258,310.1745,48.526577,454.74124,473.1114,626.08734,510.6116,-46.996616,741.37427,750.86865
702.0647,58.130768,141.18181,1164.0837,264.856,852.0011,-80.61093,-54.01977,311.49835,508.54492
