Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-160.0,-111.0,-196.0,-155.0,-243.0,-171.0,-164.0,-152.0,-166.0,-160.0
-500.0,-331.0,-173.0,-500.0,-500.0,-500.0,-111.0,-222.0,-166.0,-120.0
-123.0,-147.0,-164.0,-151.0,-146.0,-124.0,-114.0,-145.0,-112.0,-139.0
-225.0,-500.0,-192.0,-144.0,-144.0,-500.0,-500.0,-164.0,-158.0,-232.0
-104.0,-122.0,-136.0,-125.0,-143.0,-218.0,-113.0,-121.0,-104.0,-135.0
-500.0,-323.0,-244.0,-136.0,-128.0,-307.0,-252.0,-443.0,-411.0,-198.0
-154.0,-500.0,-173.0,-86.0,-150.0,-131.0,-114.0,-149.0,-191.0,-123.0
-115.0,-96.0,-500.0,-500.0,-467.0,-358.0,-394.0,-96.0,-147.0,-184.0
-187.0,-149.0,-136.0,-138.0,-109.0,-202.0,-139.0,-125.0,-115.0,-99.0
-448.0,-188.0,-301.0,-187.0,-500.0,-178.0,-500.0,-211.0,-188.0,-146.0
-403.0,-175.0,-169.0,-131.0,-136.0,-225.0,-143.0,-314.0,-121.0,-79.0
-500.0,-97.0,-352.0,-475.0,-500.0,-258.0,-500.0,-293.0,-333.0,-105.0
-175.0,-161.0,-183.0,-124.0,-398.0,-169.0,-161.0,-167.0,-131.0,-78.0
-500.0,-112.0,-140.0,-314.0,-500.0,-105.0,-232.0,-326.0,-500.0,-141.0
-358.0,-141.0,-184.0,-166.0,-146.0,-97.0,-100.0,-333.0,-138.0,-94.0
-216.0,-407.0,-500.0,-226.0,-158.0,-500.0,-94.0,-150.0,-287.0,-500.0
-186.0,-130.0,-213.0,-132.0,-329.0,-145.0,-91.0,-118.0,-205.0,-111.0
-340.0,-128.0,-174.0,-225.0,-121.0,-402.0,-231.0,-500.0,-283.0,-223.0
-165.0,-160.0,-173.0,-239.0,-148.0,-272.0,-132.0,-138.0,-136.0,-174.0
-500.0,-112.0,-188.0,-124.0,-500.0,-500.0,-161.0,-114.0,-500.0,-258.0
-227.0,-137.0,-191.0,-188.0,-280.0,-190.0,-127.0,-172.0,-239.0,-112.0
-146.0,-101.0,-500.0,-101.0,-399.0,-305.0,-109.0,-135.0,-268.0,-192.0
-227.0,-105.0,-210.0,-164.0,-127.0,-121.0,-98.0,-122.0,-142.0,-169.0
-257.0,-121.0,-108.0,-184.0,-500.0,-500.0,-198.0,-500.0,-442.0,-109.0
-109.0,-88.0,-104.0,-145.0,-246.0,-146.0,-103.0,-165.0,-125.0,-80.0
-500.0,-192.0,-215.0,-106.0,-500.0,-159.0,-204.0,-362.0,-500.0,-106.0
-155.0,-164.0,-129.0,-187.0,-428.0,-163.0,-121.0,-124.0,-182.0,-165.0
-157.0,-84.0,-243.0,-500.0,-500.0,-298.0,-424.0,-166.0,-107.0,-233.0
-246.0,-155.0,-201.0,-199.0,-186.0,-169.0,-120.0,-185.0,-160.0,-91.0
-500.0,-101.0,-500.0,-297.0,-468.0,-500.0,-281.0,-279.0,-500.0,-123.0
-325.0,-164.0,-186.0,-206.0,-131.0,-136.0,-115.0,-138.0,-212.0,-146.0
-430.0,-124.0,-500.0,-390.0,-195.0,-346.0,-500.0,-115.0,-176.0,-110.0
-141.0,-122.0,-262.0,-273.0,-182.0,-188.0,-431.0,-140.0,-149.0,-113.0
-170.0,-130.0,-500.0,-277.0,-500.0,-203.0,-168.0,-118.0,-258.0,-181.0
-321.0,-140.0,-213.0,-121.0,-201.0,-160.0,-114.0,-108.0,-124.0,-185.0
