Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-0.34479558,-367.08072,-243.4449,-124.98562,-126.17391,-242.42969,-252.63232,-0.47579572,-1025.9811,-122.52514
-126.369225,-119.4988,-478.1043,-239.66516,-128.61171,-124.93511,-124.05122,-542.1886,-921.0361,-125.75491
-122.74429,-497.02515,-371.45428,-514.4809,-1.6759443,-241.84924,-126.86354,-1.2041508,-772.4765,-243.80827
-0.22146471,-123.610596,-236.75447,-0.3943415,-124.57652,-487.64355,-360.1272,-369.79413,-1071.6345,-355.35892
-356.31937,-239.32309,-123.59253,-240.80968,-616.7923,-1008.1351,-127.140205,-379.4831,-1159.2401,-126.84844
-123.1163,-0.64191693,-484.39874,-536.9895,-479.2206,-243.68964,-543.6061,-378.48022,-1143.554,-362.42606
-123.300186,-119.568245,-366.5672,-962.0108,-248.65382,-1068.0275,-237.78308,-124.304726,-1047.7523,-240.43369
-245.71881,-370.41058,-239.04356,-125.89119,-123.67939,-478.50986,-587.3072,-125.37374,-1039.1981,-618.97064
-236.18625,-123.59894,-124.11839,-360.1201,-244.46915,-635.5292,-376.69986,-354.75964,-1114.9944,-120.64019
-123.75039,-128.2141,-122.3104,-251.67368,-1044.176,-125.96868,-249.16179,-957.2336,-1117.1873,-124.98182
-247.32753,-369.38492,-241.28868,-510.40225,-122.68608,-120.76574,-122.633644,-557.95074,-1084.8102,-0.52750015
-119.616844,-241.57455,-489.6379,-358.4498,-125.6364,-123.99359,-233.35674,-0.44061065,-1128.558,-243.18906
-0.94538015,-126.397606,-123.643364,-534.4944,-123.32905,-123.0114,-125.18938,-124.69257,-1052.1482,-124.20572
-127.27429,-126.35394,-126.2795,-247.19366,-603.6516,-474.89658,-238.89769,-484.5755,-891.12476,-125.06646
-237.65717,-119.7347,-0.36835623,-365.18625,-1091.5791,-0.30157477,-125.074814,-123.23335,-1019.15375,-245.938
-119.67211,-491.6741,-238.8743,-245.70499,-119.81448,-605.0218,-128.98347,-123.98398,-730.31274,-121.61961
-485.9537,-121.820915,-121.63338,-123.02709,-122.494286,-239.95314,-127.15628,-380.18433,-944.97144,-507.35062
-0.9896676,-0.37334764,-242.91046,-702.9348,-242.31686,-248.86488,-763.99854,-242.95312,-747.096,-489.58517
-244.87949,-361.98547,-371.0214,-242.78043,-358.21005,-359.31155,-125.48613,-479.4141,-931.69055,-123.14988
-244.97357,-127.028114,-124.43711,-121.88624,-118.88013,-125.80173,-371.41498,-1.0945606,-981.5459,-125.857056
-119.9362,-368.5573,-126.13508,-0.54196954,-123.03324,-245.68062,-126.02482,-124.488976,-122.236824,-231.04012
-239.34431,-0.33993718,-118.1722,-603.52997,-1360.9639,-246.03362,-124.10401,-359.61426,-1101.3369,-360.75226
-642.88873,-361.34897,-123.02747,-124.4649,-581.58484,-127.12588,-127.58015,-0.4483186,-1010.06384,-354.1864
-126.261406,-369.63162,-483.13043,-499.56198,-119.923744,-119.22354,-124.311676,-731.93164,-248.31764,-121.752335
-479.4859,-122.08102,-125.517365,-0.76616985,-240.48306,-124.06903,-369.09467,-348.31137,-496.82483,-242.02762
-241.01456,-124.22498,-125.33242,-126.60144,-366.25998,-123.13755,-240.3226,-123.47823,-707.94196,-246.54567
-586.8806,-117.89227,-482.20685,-124.531654,-605.01166,-659.9439,-364.3682,-126.3122,-607.78436,-125.19939
-119.07561,-121.18876,-0.37565377,-769.24384,-1306.7749,-125.95883,-125.831245,-365.81076,-483.73187,-123.27019
-622.6932,-234.70163,-123.00472,-485.966,-123.404945,-125.49482,-127.971275,-124.98805,-124.75996,-569.3763
-234.77852,-236.49931,-121.81428,-489.9483,-123.86563,-124.83687,-250.58742,-128.05351,-243.85887,-237.73026
-126.80182,-118.44941,-125.68353,-249.89676,-121.8571,-120.66214,-1.9741759,-126.20736,-124.58385,-125.33145
-121.10245,-124.68324,-122.611916,-355.36728,-494.7944,-125.305534,-242.50471,-484.0676,-0.26184976,-122.48386
-466.93933,-122.952484,-491.51654,-370.66565,-122.4837,-1380.4857,-127.15352,-124.17332,-765.72015,-124.66421
-120.754135,-242.34772,-122.02133,-125.141624,-122.22523,-373.59442,-126.48816,-122.37369,-125.5311,-241.03787
-120.96128,-357.84497,-0.3171485,-359.1337,-125.74555,-124.99134,-498.17822,-241.83722,-125.598175,-237.90816
-126.07171,-119.34414,-122.33453,-601.1971,-239.35632,-123.21826,-478.65677,-238.10469,-488.89417,-120.01339
-120.154205,-122.52689,-125.59033,-0.29120317,-476.478,-753.70605,-511.3527,-357.17374,-126.173256,-367.06897
-120.55526,-122.79091,-494.93796,-126.29998,-123.9734,-125.20355,-239.31403,-123.83517,-374.41757,-0.32704476
-241.1109,-241.99216,-124.97416,-125.79178,-0.39390585,-478.80722,-587.6557,-126.84358,-125.84911,-369.4893
-372.25183,-373.26974,-234.36618,-122.41888,-242.16913,-480.21643,-235.10767,-124.976944,-0.12911578,-501.3981
-608.3279,-125.22038,-515.16364,-248.72841,-0.28837803,-243.03505,-122.16605,-121.80272,-123.53235,-240.57512
-239.14069,-480.6935,-122.21887,-241.39821,-351.56378,-474.0081,-573.9968,-117.98175,-126.87447,-370.45007
