Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-505.85767,-877.71985,-955.1873,-1046.7306,-504.22522,-780.01074,-615.50525,-1081.069,-1140.6755,-601.28156
-504.7631,-626.93854,-770.50696,-1067.0496,-633.04114,-833.6608,-249.84206,-1027.6914,-1112.9451,-0.9079477
-497.93933,-125.145775,-767.9837,-1032.8097,-1440.7704,-768.9644,-243.97598,-124.99502,-1323.5332,-125.9221
-499.199,-249.0282,-632.1322,-1090.9769,-687.3719,-766.58374,-127.063324,-1062.933,-1053.1772,-123.557556
-507.1721,-498.36148,-489.33832,-1002.9418,-121.42932,-762.8674,-620.6721,-1180.6785,-1052.9482,-249.81747
-618.46436,-124.42653,-736.38385,-908.68353,-120.231285,-774.7882,-122.138756,-509.47247,-1144.533,-1.2597604
-372.17313,-245.96747,-937.73474,-957.0532,-1.1688166,-862.0947,-505.27625,-1208.867,-1071.6943,-990.78235
-499.9698,-491.39352,-741.0999,-1123.671,-245.58696,-990.3355,-243.22879,-631.3874,-1033.4955,-368.45966
-508.95337,-126.72149,-580.5306,-1012.78577,-250.70743,-906.1266,-3.458815,-1161.5248,-1897.505,-125.374435
-127.956635,-777.3788,-1283.7458,-911.6347,-1.1564727,-1006.8843,-362.2474,-361.21603,-1898.5104,-125.302826
-247.70636,-736.04144,-489.2845,-1129.728,-123.6698,-888.1624,-651.5733,-125.88731,-1125.8862,-122.96837
-124.27853,-127.60702,-842.43176,-1048.878,-370.1081,-908.79803,-649.1449,-368.67102,-1121.0148,-245.97348
-122.51809,-1.0620384,-837.2037,-911.3022,-122.852425,-963.0115,-126.385284,-120.43401,-1435.6667,-124.643654
-367.4816,-123.592606,-491.08902,-1049.4762,-365.18777,-881.99585,-119.712036,-245.15253,-1079.6069,-1.1615245
-372.2654,-505.83688,-494.78854,-1016.48975,-625.58136,-946.8243,-124.471664,-681.6865,-897.65674,-238.93806
-698.4721,-242.52493,-612.892,-776.78827,-610.82776,-1071.27,-243.94287,-125.87091,-965.5102,-120.664314
-479.43106,-364.61853,-377.47897,-1032.153,-235.78401,-501.13434,-362.5636,-1063.919,-889.41754,-244.79646
-239.61856,-499.50604,-872.3626,-1050.6667,-362.3857,-637.87836,-243.22205,-1029.6707,-808.639,-902.96783
-241.13922,-127.27042,-629.2079,-889.77893,-117.46027,-900.5063,-493.38846,-1025.3552,-1123.2754,-125.98056
-360.3335,-123.58759,-371.97226,-1165.0786,-1084.103,-387.8021,-123.40151,-125.43841,-1220.7189,-481.03268
-127.05053,-123.046005,-375.71616,-1203.146,-900.76135,-1045.6952,-497.67587,-1038.7627,-958.9534,-124.508766
-481.11276,-485.6239,-613.15717,-1014.67645,-127.35435,-885.927,-120.56056,-666.96466,-752.4472,-473.64944
-125.585,-1.9847245,-373.53046,-859.7665,-369.11014,-679.09485,-360.8015,-124.3228,-1109.1921,-241.37674
-609.18,-482.70587,-252.36292,-761.4148,-126.288734,-777.7271,-491.31335,-890.9645,-1014.0279,-360.68124
-124.11354,-489.68716,-489.3853,-1135.0731,-244.72618,-842.7396,-121.76633,-498.55075,-1029.5822,-125.58242
-0.34228465,-124.61805,-490.64474,-1034.236,-371.79547,-670.0343,-247.32208,-987.9917,-1089.467,-124.464165
-376.04803,-373.50192,-714.15717,-1038.8959,-124.04055,-508.74515,-506.58267,-1016.2122,-882.42896,-986.98663
-0.4061761,-364.1533,-779.2821,-919.2137,-501.79977,-1006.2838,-1.6753343,-540.1244,-1002.2411,-924.5213
-477.08405,-123.887215,-251.59221,-1036.3925,-710.0543,-969.5925,-125.56902,-993.6896,-1238.4724,-125.00352
